,firm1,firm2,sim
757,CEVA,RMBS,0.204217536071
758,CEVA,SIGM,0.201225740552
759,CEVA,SLAB,0.199180327869
760,CEVA,SMTC,0.204557224236
761,CEVA,SUNE,0.156637574644
762,CEVA,SWKS,0.190818584071
763,CEVA,TSRA,0.182466143977
764,CEVA,TXN,0.161865569273
765,CEVA,VIAV,0.147581989994
766,CEVA,XLNX,0.206149193548
767,CREE,ADI,0.199124726477
768,CREE,AFOP,0.169577205882
769,CREE,ALTR,0.20239390642
770,CREE,AMAT,0.15928484356
771,CREE,AMCC,0.214534075104
772,CREE,AMD,0.212814645309
773,CREE,AMKR,0.196610169492
774,CREE,ANAD,0.234939759036
775,CREE,ATML,0.191524719568
776,CREE,AXTI,0.245360059391
777,CREE,BRCM,0.196811971373
778,CREE,CCMP,0.192102928128
779,CREE,CEVA,0.165410551369
780,CREE,CREE,1.0
781,CREE,CRUS,0.228892455859
782,CREE,CY,0.218635607321
783,CREE,DIOD,0.219081272085
784,CREE,DSPG,0.220923076923
785,CREE,EMAN,0.225715294949
786,CREE,EMKR,0.251238304898
787,CREE,EXAR,0.21996124031
788,CREE,FCS,0.250319284802
789,CREE,FNSR,0.248860528715
790,CREE,FORM,0.15521978022
791,CREE,IDTI,0.176826806621
792,CREE,INTC,0.215560105294
793,CREE,ISIL,0.200319233839
794,CREE,ISSI,0.19476744186
795,CREE,IXYS,0.24847001224
796,CREE,KOPN,0.225946887244
797,CREE,LLTC,0.188057386584
798,CREE,LPTH,0.239358600583
799,CREE,LSCC,0.175518672199
800,CREE,MCHP,0.226160935838
801,CREE,MOSY,0.21805081532
802,CREE,MRVC,0.234511937141
803,CREE,MSCC,0.236534839925
804,CREE,MU,0.198256254738
805,CREE,MXIM,0.230769230769
806,CREE,NVDA,0.149939049167
807,CREE,OCLR,0.151667428049
808,CREE,ON,0.211499798955
809,CREE,OSIS,0.188632872504
810,CREE,OVTI,0.212924915951
811,CREE,PLAB,0.129047849203
812,CREE,PMCS,0.181848739496
813,CREE,POWI,0.176588094287
814,CREE,PXLW,0.156943303205
815,CREE,QUIK,0.165213946117
816,CREE,RMBS,0.210743801653
817,CREE,SIGM,0.174339622642
818,CREE,SLAB,0.246533648969
819,CREE,SMTC,0.246868686869
820,CREE,SUNE,0.215424545792
821,CREE,SWKS,0.209717607973
822,CREE,TSRA,0.134083450539
823,CREE,TXN,0.138747099768
824,CREE,VIAV,0.229009552539
825,CREE,XLNX,0.195676905575
826,CRUS,ADI,0.214557765552
827,CRUS,AFOP,0.163549369291
828,CRUS,ALTR,0.241441441441
829,CRUS,AMAT,0.14598540146
830,CRUS,AMCC,0.243734981119
831,CRUS,AMD,0.245297215952
832,CRUS,AMKR,0.197891321979
833,CRUS,ANAD,0.219163389346
834,CRUS,ATML,0.222176926213
835,CRUS,AXTI,0.200895933839
836,CRUS,BRCM,0.228709677419
837,CRUS,CCMP,0.169364881694
838,CRUS,CEVA,0.203137254902
839,CRUS,CREE,0.228892455859
840,CRUS,CRUS,1.0
841,CRUS,CY,0.254798146923
842,CRUS,DIOD,0.212064443612
843,CRUS,DSPG,0.255899479007
844,CRUS,EMAN,0.206030150754
845,CRUS,EMKR,0.211972013475
846,CRUS,EXAR,0.26317491109
847,CRUS,FCS,0.247225647349
848,CRUS,FNSR,0.250737463127
849,CRUS,FORM,0.14156626506
850,CRUS,IDTI,0.199291059472
851,CRUS,INTC,0.243400058021
852,CRUS,ISIL,0.214866434379
853,CRUS,ISSI,0.232882328823
854,CRUS,IXYS,0.23213595983
855,CRUS,KOPN,0.169976171565
856,CRUS,LLTC,0.203920090464
857,CRUS,LPTH,0.2176209005
858,CRUS,LSCC,0.188051323176
859,CRUS,MCHP,0.247913769124
860,CRUS,MOSY,0.220598977356
861,CRUS,MRVC,0.241897466117
862,CRUS,MSCC,0.227697841727
863,CRUS,MU,0.208593463092
864,CRUS,MXIM,0.230115830116
865,CRUS,NVDA,0.199837859749
866,CRUS,OCLR,0.142672413793
867,CRUS,ON,0.215390564578
868,CRUS,OSIS,0.177215189873
869,CRUS,OVTI,0.228
870,CRUS,PLAB,0.131711794401
871,CRUS,PMCS,0.208084824387
872,CRUS,POWI,0.20164126612
873,CRUS,PXLW,0.182182985554
874,CRUS,QUIK,0.191695770276
875,CRUS,RMBS,0.219609406138
876,CRUS,SIGM,0.225708884688
877,CRUS,SLAB,0.276254180602
878,CRUS,SMTC,0.235972328978
879,CRUS,SUNE,0.198733731973
880,CRUS,SWKS,0.208978943186
881,CRUS,TSRA,0.134906500445
882,CRUS,TXN,0.148444444444
883,CRUS,VIAV,0.227739726027
884,CRUS,XLNX,0.226831091181
885,CY,ADI,0.216374269006
886,CY,AFOP,0.174625468165
887,CY,ALTR,0.267981438515
888,CY,AMAT,0.154035231463
889,CY,AMCC,0.275175212099
890,CY,AMD,0.263157894737
891,CY,AMKR,0.194004282655
892,CY,ANAD,0.248652809854
893,CY,ATML,0.237221494102
894,CY,AXTI,0.218428781204
895,CY,BRCM,0.236591989138
896,CY,CCMP,0.178746109382
897,CY,CEVA,0.199669284828
898,CY,CREE,0.218635607321
899,CY,CRUS,0.254798146923
900,CY,CY,1.0
901,CY,DIOD,0.228091236495
902,CY,DSPG,0.243123616819
903,CY,EMAN,0.221629313412
904,CY,EMKR,0.23352474706
905,CY,EXAR,0.240384615385
906,CY,FCS,0.237244897959
907,CY,FNSR,0.23829787234
908,CY,FORM,0.154596100279
909,CY,IDTI,0.242018981881
910,CY,INTC,0.262641740729
911,CY,ISIL,0.219031993437
912,CY,ISSI,0.239528795812
913,CY,IXYS,0.244956772334
914,CY,KOPN,0.196213425129
915,CY,LLTC,0.210715713715
916,CY,LPTH,0.206008583691
917,CY,LSCC,0.206643658326
918,CY,MCHP,0.230409777139
919,CY,MOSY,0.237724084178
920,CY,MRVC,0.226226529376
921,CY,MSCC,0.236010658546
922,CY,MU,0.219274287944
923,CY,MXIM,0.241776315789
924,CY,NVDA,0.183396865735
925,CY,OCLR,0.159048507463
926,CY,ON,0.238352745424
927,CY,OSIS,0.190742466605
928,CY,OVTI,0.240247199691
929,CY,PLAB,0.144278606965
930,CY,PMCS,0.239316239316
931,CY,POWI,0.188316993464
932,CY,PXLW,0.174978867287
933,CY,QUIK,0.205394190871
934,CY,RMBS,0.232538330494
935,CY,SIGM,0.212933753943
936,CY,SLAB,0.246159098668
937,CY,SMTC,0.254111842105
938,CY,SUNE,0.230360531309
939,CY,SWKS,0.214949324324
940,CY,TSRA,0.142925659472
941,CY,TXN,0.155279503106
942,CY,VIAV,0.226124305205
943,CY,XLNX,0.249298597194
944,DIOD,ADI,0.219886363636
945,DIOD,AFOP,0.178032589016
946,DIOD,ALTR,0.229448961156
947,DIOD,AMAT,0.177083333333
948,DIOD,AMCC,0.225179552176
949,DIOD,AMD,0.241958713394
950,DIOD,AMKR,0.202047413793
951,DIOD,ANAD,0.237108655617
952,DIOD,ATML,0.223776223776
953,DIOD,AXTI,0.221043324492
954,DIOD,BRCM,0.180566182096
955,DIOD,CCMP,0.191804211725
956,DIOD,CEVA,0.173673673674
957,DIOD,CREE,0.219081272085
958,DIOD,CRUS,0.212064443612
959,DIOD,CY,0.228091236495
960,DIOD,DIOD,1.0
961,DIOD,DSPG,0.207081545064
962,DIOD,EMAN,0.210349179638
963,DIOD,EMKR,0.203286670724
964,DIOD,EXAR,0.192062897791
965,DIOD,FCS,0.221691176471
966,DIOD,FNSR,0.202804377565
967,DIOD,FORM,0.17182756527
968,DIOD,IDTI,0.210636079249
969,DIOD,INTC,0.199259508583
970,DIOD,ISIL,0.211133400201
971,DIOD,ISSI,0.236599891716
972,DIOD,IXYS,0.258031616522
973,DIOD,KOPN,0.222100054975
974,DIOD,LLTC,0.224479682854
975,DIOD,LPTH,0.191142950179
976,DIOD,LSCC,0.189591078067
977,DIOD,MCHP,0.226883561644
978,DIOD,MOSY,0.226697892272
979,DIOD,MRVC,0.214608695652
980,DIOD,MSCC,0.252327746741
981,DIOD,MU,0.209039548023
982,DIOD,MXIM,0.249619482496
983,DIOD,NVDA,0.168756530825
984,DIOD,OCLR,0.18137254902
985,DIOD,ON,0.249354672173
986,DIOD,OSIS,0.197806215722
987,DIOD,OVTI,0.220791168353
988,DIOD,PLAB,0.172947510094
989,DIOD,PMCS,0.18101010101
990,DIOD,POWI,0.19512195122
991,DIOD,PXLW,0.179936305732
992,DIOD,QUIK,0.179306880964
993,DIOD,RMBS,0.231945176595
994,DIOD,SIGM,0.192708333333
995,DIOD,SLAB,0.215801886792
996,DIOD,SMTC,0.284389489954
997,DIOD,SUNE,0.241905642923
998,DIOD,SWKS,0.213389121339
999,DIOD,TSRA,0.139825218477
1000,DIOD,TXN,0.169704588309
1001,DIOD,VIAV,0.198660714286
1002,DIOD,XLNX,0.235521235521
1003,DSPG,ADI,0.193497224425
1004,DSPG,AFOP,0.155582922824
1005,DSPG,ALTR,0.224803553126
1006,DSPG,AMAT,0.131931859369
1007,DSPG,AMCC,0.23417513939
1008,DSPG,AMD,0.225142045455
1009,DSPG,AMKR,0.192752505783
1010,DSPG,ANAD,0.227948806641
1011,DSPG,ATML,0.205069124424
1012,DSPG,AXTI,0.190476190476
1013,DSPG,BRCM,0.227541187442
1014,DSPG,CCMP,0.162799842705
1015,DSPG,CEVA,0.214231642695
1016,DSPG,CREE,0.220923076923
1017,DSPG,CRUS,0.255899479007
1018,DSPG,CY,0.243123616819
1019,DSPG,DIOD,0.207081545064
1020,DSPG,DSPG,1.0
1021,DSPG,EMAN,0.1968
1022,DSPG,EMKR,0.225387941999
1023,DSPG,EXAR,0.22710733778
1024,DSPG,FCS,0.225409836066
1025,DSPG,FNSR,0.239739598075
1026,DSPG,FORM,0.125302175665
1027,DSPG,IDTI,0.193330835519
1028,DSPG,INTC,0.2370039128
1029,DSPG,ISIL,0.200732600733
1030,DSPG,ISSI,0.213184271396
1031,DSPG,IXYS,0.222018348624
1032,DSPG,KOPN,0.176515440335
1033,DSPG,LLTC,0.1835285765
1034,DSPG,LPTH,0.208177445216
1035,DSPG,LSCC,0.179399467883
1036,DSPG,MCHP,0.225435425567
1037,DSPG,MOSY,0.235189783611
1038,DSPG,MRVC,0.242865296804
1039,DSPG,MSCC,0.218867924528
1040,DSPG,MU,0.184328615809
1041,DSPG,MXIM,0.221895664952
1042,DSPG,NVDA,0.164537941397
1043,DSPG,OCLR,0.144321443214
1044,DSPG,ON,0.20300476365
1045,DSPG,OSIS,0.177859988617
1046,DSPG,OVTI,0.22543554007
1047,DSPG,PLAB,0.126675313446
1048,DSPG,PMCS,0.217754905114
1049,DSPG,POWI,0.176362971094
1050,DSPG,PXLW,0.168496781522
1051,DSPG,QUIK,0.180948878264
1052,DSPG,RMBS,0.215805471125
1053,DSPG,SIGM,0.198865650479
1054,DSPG,SLAB,0.265515035189
1055,DSPG,SMTC,0.229304029304
1056,DSPG,SUNE,0.200676818951
1057,DSPG,SWKS,0.198418674699
1058,DSPG,TSRA,0.133642495784
1059,DSPG,TXN,0.135473113797
1060,DSPG,VIAV,0.222801611756
1061,DSPG,XLNX,0.214691270405
1062,EMAN,ADI,0.192216421452
1063,EMAN,AFOP,0.160821643287
1064,EMAN,ALTR,0.208219178082
1065,EMAN,AMAT,0.15536971831
1066,EMAN,AMCC,0.212402525065
1067,EMAN,AMD,0.219330855019
1068,EMAN,AMKR,0.164125560538
1069,EMAN,ANAD,0.21400159109
1070,EMAN,ATML,0.187584345479
1071,EMAN,AXTI,0.226274509804
1072,EMAN,BRCM,0.187543014453
1073,EMAN,CCMP,0.16485078162
1074,EMAN,CEVA,0.178260869565
1075,EMAN,CREE,0.225715294949
1076,EMAN,CRUS,0.206030150754
1077,EMAN,CY,0.221629313412
1078,EMAN,DIOD,0.210349179638
1079,EMAN,DSPG,0.1968
1080,EMAN,EMAN,1.0
1081,EMAN,EMKR,0.216277105041
1082,EMAN,EXAR,0.192139737991
1083,EMAN,FCS,0.185470909675
1084,EMAN,FNSR,0.19851806113
1085,EMAN,FORM,0.153266331658
1086,EMAN,IDTI,0.175929978118
1087,EMAN,INTC,0.209732060363
1088,EMAN,ISIL,0.189050470488
1089,EMAN,ISSI,0.197558770344
1090,EMAN,IXYS,0.222797927461
1091,EMAN,KOPN,0.221330816423
1092,EMAN,LLTC,0.190096516995
1093,EMAN,LPTH,0.20702070207
1094,EMAN,LSCC,0.163985701519
1095,EMAN,MCHP,0.1926910299
1096,EMAN,MOSY,0.227478403949
1097,EMAN,MRVC,0.186404183328
1098,EMAN,MSCC,0.209900990099
1099,EMAN,MU,0.186968838527
1100,EMAN,MXIM,0.219491159983
1101,EMAN,NVDA,0.177375565611
1102,EMAN,OCLR,0.157496214033
1103,EMAN,ON,0.195278969957
1104,EMAN,OSIS,0.184835665473
1105,EMAN,OVTI,0.232244897959
1106,EMAN,PLAB,0.127272727273
1107,EMAN,PMCS,0.175965665236
1108,EMAN,POWI,0.194810905893
1109,EMAN,PXLW,0.194829178209
1110,EMAN,QUIK,0.188869412796
1111,EMAN,RMBS,0.213836477987
1112,EMAN,SIGM,0.195192706175
1113,EMAN,SLAB,0.203201113431
1114,EMAN,SMTC,0.231365790607
1115,EMAN,SUNE,0.206964780372
1116,EMAN,SWKS,0.185430463576
1117,EMAN,TSRA,0.14055179594
1118,EMAN,TXN,0.148014440433
1119,EMAN,VIAV,0.205638903259
1120,EMAN,XLNX,0.197788697789
1121,EMKR,ADI,0.166016894087
1122,EMKR,AFOP,0.149339654589
1123,EMKR,ALTR,0.204512583165
1124,EMKR,AMAT,0.147195537651
1125,EMKR,AMCC,0.237389569678
1126,EMKR,AMD,0.200894187779
1127,EMKR,AMKR,0.162709718265
1128,EMKR,ANAD,0.256925418569
1129,EMKR,ATML,0.178129952456
1130,EMKR,AXTI,0.24048391856
1131,EMKR,BRCM,0.211018989035
1132,EMKR,CCMP,0.15329419439
1133,EMKR,CEVA,0.160944206009
1134,EMKR,CREE,0.251238304898
1135,EMKR,CRUS,0.211972013475
1136,EMKR,CY,0.23352474706
1137,EMKR,DIOD,0.203286670724
1138,EMKR,DSPG,0.225387941999
1139,EMKR,EMAN,0.216277105041
1140,EMKR,EMKR,1.0
1141,EMKR,EXAR,0.219293621508
1142,EMKR,FCS,0.218358476093
1143,EMKR,FNSR,0.265373819852
1144,EMKR,FORM,0.124749833222
1145,EMKR,IDTI,0.174048658765
1146,EMKR,INTC,0.235497408047
1147,EMKR,ISIL,0.182766022692
1148,EMKR,ISSI,0.183608640407
1149,EMKR,IXYS,0.214729645743
1150,EMKR,KOPN,0.197321136883
1151,EMKR,LLTC,0.181818181818
1152,EMKR,LPTH,0.256467110126
1153,EMKR,LSCC,0.151344590369
1154,EMKR,MCHP,0.195006934813
1155,EMKR,MOSY,0.208271347813
1156,EMKR,MRVC,0.268054484708
1157,EMKR,MSCC,0.217442545669
1158,EMKR,MU,0.184988179669
1159,EMKR,MXIM,0.201538461538
1160,EMKR,NVDA,0.145035792095
1161,EMKR,OCLR,0.14860259032
1162,EMKR,ON,0.19714817111
1163,EMKR,OSIS,0.203264473349
1164,EMKR,OVTI,0.200820873644
1165,EMKR,PLAB,0.106671299514
1166,EMKR,PMCS,0.205135284373
1167,EMKR,POWI,0.164875652441
1168,EMKR,PXLW,0.147823363608
1169,EMKR,QUIK,0.166153846154
1170,EMKR,RMBS,0.195507750712
1171,EMKR,SIGM,0.177467300832
1172,EMKR,SLAB,0.225675675676
1173,EMKR,SMTC,0.212634822804
1174,EMKR,SUNE,0.219923145137
1175,EMKR,SWKS,0.179310344828
1176,EMKR,TSRA,0.108172261784
1177,EMKR,TXN,0.127688630932
1178,EMKR,VIAV,0.298483819869
1179,EMKR,XLNX,0.186129223474
1180,EXAR,ADI,0.189953566906
1181,EXAR,AFOP,0.163636363636
1182,EXAR,ALTR,0.238234221087
1183,EXAR,AMAT,0.132046332046
1184,EXAR,AMCC,0.297022512709
1185,EXAR,AMD,0.217862481315
1186,EXAR,AMKR,0.200082678793
1187,EXAR,ANAD,0.229052323454
1188,EXAR,ATML,0.195537525355
1189,EXAR,AXTI,0.200699300699
1190,EXAR,BRCM,0.231727302524
1191,EXAR,CCMP,0.155871291266
1192,EXAR,CEVA,0.17028704422
1193,EXAR,CREE,0.21996124031
1194,EXAR,CRUS,0.26317491109
1195,EXAR,CY,0.240384615385
1196,EXAR,DIOD,0.192062897791
1197,EXAR,DSPG,0.22710733778
1198,EXAR,EMAN,0.192139737991
1199,EXAR,EMKR,0.219293621508
1200,EXAR,EXAR,1.0
1201,EXAR,FCS,0.248047485161
1202,EXAR,FNSR,0.258335836588
1203,EXAR,FORM,0.153368794326
1204,EXAR,IDTI,0.210185933711
1205,EXAR,INTC,0.225759768452
1206,EXAR,ISIL,0.20350877193
1207,EXAR,ISSI,0.229617304493
1208,EXAR,IXYS,0.239731437599
1209,EXAR,KOPN,0.170642943793
1210,EXAR,LLTC,0.205600306866
1211,EXAR,LPTH,0.221783295711
1212,EXAR,LSCC,0.190028606457
1213,EXAR,MCHP,0.246652572234
1214,EXAR,MOSY,0.218888888889
1215,EXAR,MRVC,0.25045045045
1216,EXAR,MSCC,0.20891765552
1217,EXAR,MU,0.216216216216
1218,EXAR,MXIM,0.212765957447
1219,EXAR,NVDA,0.178209801539
1220,EXAR,OCLR,0.1540168664
1221,EXAR,ON,0.204049844237
1222,EXAR,OSIS,0.176050044683
1223,EXAR,OVTI,0.213868613139
1224,EXAR,PLAB,0.124301675978
1225,EXAR,PMCS,0.243514354895
1226,EXAR,POWI,0.191020086648
1227,EXAR,PXLW,0.164521319389
1228,EXAR,QUIK,0.209935897436
1229,EXAR,RMBS,0.205528846154
1230,EXAR,SIGM,0.19557886849
1231,EXAR,SLAB,0.276271186441
1232,EXAR,SMTC,0.220593906672
1233,EXAR,SUNE,0.189581856839
1234,EXAR,SWKS,0.209866558835
1235,EXAR,TSRA,0.125732311852
1236,EXAR,TXN,0.130803571429
1237,EXAR,VIAV,0.235820895522
1238,EXAR,XLNX,0.228430254656
1239,FCS,ADI,0.197086199919
1240,FCS,AFOP,0.149812734082
1241,FCS,ALTR,0.229297146834
1242,FCS,AMAT,0.137407407407
1243,FCS,AMCC,0.226776859504
1244,FCS,AMD,0.241505297771
1245,FCS,AMKR,0.204752475248
1246,FCS,ANAD,0.216695652174
1247,FCS,ATML,0.197051978278
1248,FCS,AXTI,0.201816347124
1249,FCS,BRCM,0.183419374431
1250,FCS,CCMP,0.175637393768
1251,FCS,CEVA,0.147219193021
1252,FCS,CREE,0.250319284802
1253,FCS,CRUS,0.247225647349
1254,FCS,CY,0.237244897959
1255,FCS,DIOD,0.221691176471
1256,FCS,DSPG,0.225409836066
1257,FCS,EMAN,0.185470909675
1258,FCS,EMKR,0.218358476093
1259,FCS,EXAR,0.248047485161
1260,FCS,FCS,1.0
1261,FCS,FNSR,0.23763225622
1262,FCS,FORM,0.147341984094
1263,FCS,IDTI,0.184947049924
1264,FCS,INTC,0.228996909244
1265,FCS,ISIL,0.224753227031
1266,FCS,ISSI,0.206157443492
1267,FCS,IXYS,0.234186746988
1268,FCS,KOPN,0.176424970919
1269,FCS,LLTC,0.211964549483
1270,FCS,LPTH,0.221038251366
1271,FCS,LSCC,0.193195150567
1272,FCS,MCHP,0.27452339688
1273,FCS,MOSY,0.209023616496
1274,FCS,MRVC,0.235429227677
1275,FCS,MSCC,0.24590747331
1276,FCS,MU,0.221178171305
1277,FCS,MXIM,0.225299401198
1278,FCS,NVDA,0.150188679245
1279,FCS,OCLR,0.137458471761
1280,FCS,ON,0.239831158864
1281,FCS,OSIS,0.186012768427
1282,FCS,OVTI,0.206056387052
1283,FCS,PLAB,0.127593818985
1284,FCS,PMCS,0.185396825397
1285,FCS,POWI,0.176711309524
1286,FCS,PXLW,0.158457426499
1287,FCS,QUIK,0.176098287416
1288,FCS,RMBS,0.197869101979
1289,FCS,SIGM,0.17418899859
1290,FCS,SLAB,0.25208466966
1291,FCS,SMTC,0.24024024024
1292,FCS,SUNE,0.220244328098
1293,FCS,SWKS,0.197323135755
1294,FCS,TSRA,0.127404873878
1295,FCS,TXN,0.142368533561
1296,FCS,VIAV,0.222940613027
1297,FCS,XLNX,0.21389989197
1298,FNSR,ADI,0.168272794663
1299,FNSR,AFOP,0.18612113919
1300,FNSR,ALTR,0.212821347218
1301,FNSR,AMAT,0.133680555556
1302,FNSR,AMCC,0.256839394915
1303,FNSR,AMD,0.209427609428
1304,FNSR,AMKR,0.174165457184
1305,FNSR,ANAD,0.243935309973
1306,FNSR,ATML,0.191860465116
1307,FNSR,AXTI,0.220278587626
1308,FNSR,BRCM,0.225217130878
1309,FNSR,CCMP,0.167231638418
1310,FNSR,CEVA,0.170510132774
1311,FNSR,CREE,0.248860528715
1312,FNSR,CRUS,0.250737463127
1313,FNSR,CY,0.23829787234
1314,FNSR,DIOD,0.202804377565
1315,FNSR,DSPG,0.239739598075
1316,FNSR,EMAN,0.19851806113
1317,FNSR,EMKR,0.265373819852
1318,FNSR,EXAR,0.258335836588
1319,FNSR,FCS,0.23763225622
1320,FNSR,FNSR,1.0
1321,FNSR,FORM,0.133204633205
1322,FNSR,IDTI,0.181043663472
1323,FNSR,INTC,0.234261010538
1324,FNSR,ISIL,0.185441941075
1325,FNSR,ISSI,0.183945284377
1326,FNSR,IXYS,0.228157056951
1327,FNSR,KOPN,0.173391494002
1328,FNSR,LLTC,0.168403361345
1329,FNSR,LPTH,0.26197564276
1330,FNSR,LSCC,0.171057380007
1331,FNSR,MCHP,0.248306997743
1332,FNSR,MOSY,0.222672064777
1333,FNSR,MRVC,0.306128376416
1334,FNSR,MSCC,0.225945587259
1335,FNSR,MU,0.196183461667
1336,FNSR,MXIM,0.203331020125
1337,FNSR,NVDA,0.14842366277
1338,FNSR,OCLR,0.157458563536
1339,FNSR,ON,0.197552447552
1340,FNSR,OSIS,0.194142259414
1341,FNSR,OVTI,0.209187045605
1342,FNSR,PLAB,0.114807302231
1343,FNSR,PMCS,0.224438902743
1344,FNSR,POWI,0.157586206897
1345,FNSR,PXLW,0.157819225251
1346,FNSR,QUIK,0.170740223464
1347,FNSR,RMBS,0.227773695812
1348,FNSR,SIGM,0.173493173493
1349,FNSR,SLAB,0.276237932108
1350,FNSR,SMTC,0.229957805907
1351,FNSR,SUNE,0.196886149854
1352,FNSR,SWKS,0.193039110154
1353,FNSR,TSRA,0.123412698413
1354,FNSR,TXN,0.124803767661
1355,FNSR,VIAV,0.276119402985
1356,FNSR,XLNX,0.205613797768
1357,FORM,ADI,0.176691729323
1358,FORM,AFOP,0.17094017094
1359,FORM,ALTR,0.179063360882
1360,FORM,AMAT,0.172606568833
1361,FORM,AMCC,0.174860618348
1362,FORM,AMD,0.173887587822
1363,FORM,AMKR,0.169503546099
1364,FORM,ANAD,0.151531728665
1365,FORM,ATML,0.160383824537
1366,FORM,AXTI,0.175202156334
1367,FORM,BRCM,0.135600907029
1368,FORM,CCMP,0.161290322581
1369,FORM,CEVA,0.150032615786
1370,FORM,CREE,0.15521978022
1371,FORM,CRUS,0.14156626506
1372,FORM,CY,0.154596100279
1373,FORM,DIOD,0.17182756527
1374,FORM,DSPG,0.125302175665
1375,FORM,EMAN,0.153266331658
1376,FORM,EMKR,0.124749833222
1377,FORM,EXAR,0.153368794326
1378,FORM,FCS,0.147341984094
1379,FORM,FNSR,0.133204633205
1380,FORM,FORM,1.0
1381,FORM,IDTI,0.176470588235
1382,FORM,INTC,0.143459915612
1383,FORM,ISIL,0.162333544705
1384,FORM,ISSI,0.202826855124
1385,FORM,IXYS,0.181077694236
1386,FORM,KOPN,0.175501432665
1387,FORM,LLTC,0.177680798005
1388,FORM,LPTH,0.132131026868
1389,FORM,LSCC,0.185979971388
1390,FORM,MCHP,0.154118241536
1391,FORM,MOSY,0.184302325581
1392,FORM,MRVC,0.127469972879
1393,FORM,MSCC,0.162072767365
1394,FORM,MU,0.182142857143
1395,FORM,MXIM,0.172693266833
1396,FORM,NVDA,0.168785310734
1397,FORM,OCLR,0.167389418907
1398,FORM,ON,0.185041908446
1399,FORM,OSIS,0.138630600169
1400,FORM,OVTI,0.173272933182
1401,FORM,PLAB,0.16918429003
1402,FORM,PMCS,0.126022126022
1403,FORM,POWI,0.165240289664
1404,FORM,PXLW,0.163004961021
1405,FORM,QUIK,0.194857916103
1406,FORM,RMBS,0.185010128292
1407,FORM,SIGM,0.159186116098
1408,FORM,SLAB,0.139292196007
1409,FORM,SMTC,0.190654205607
1410,FORM,SUNE,0.174204355109
1411,FORM,SWKS,0.171948752529
1412,FORM,TSRA,0.161531279178
1413,FORM,TXN,0.156419529837
1414,FORM,VIAV,0.12036199095
1415,FORM,XLNX,0.171800947867
1416,IDTI,ADI,0.226959247649
1417,IDTI,AFOP,0.185733512786
1418,IDTI,ALTR,0.243004418262
1419,IDTI,AMAT,0.166197183099
1420,IDTI,AMCC,0.246550137994
1421,IDTI,AMD,0.2484375
1422,IDTI,AMKR,0.199882422105
1423,IDTI,ANAD,0.214494163424
1424,IDTI,ATML,0.242550655542
1425,IDTI,AXTI,0.184162062615
1426,IDTI,BRCM,0.232340425532
1427,IDTI,CCMP,0.174583590376
1428,IDTI,CEVA,0.196557468073
1429,IDTI,CREE,0.176826806621
1430,IDTI,CRUS,0.199291059472
1431,IDTI,CY,0.242018981881
1432,IDTI,DIOD,0.210636079249
1433,IDTI,DSPG,0.193330835519
1434,IDTI,EMAN,0.175929978118
1435,IDTI,EMKR,0.174048658765
1436,IDTI,EXAR,0.210185933711
1437,IDTI,FCS,0.184947049924
1438,IDTI,FNSR,0.181043663472
1439,IDTI,FORM,0.176470588235
1440,IDTI,IDTI,1.0
1441,IDTI,INTC,0.20421278115
1442,IDTI,ISIL,0.240245261984
1443,IDTI,ISSI,0.241992882562
1444,IDTI,IXYS,0.228155339806
1445,IDTI,KOPN,0.185422740525
1446,IDTI,LLTC,0.208797032326
1447,IDTI,LPTH,0.155229846769
1448,IDTI,LSCC,0.210868281158
1449,IDTI,MCHP,0.188804975566
1450,IDTI,MOSY,0.202475247525
1451,IDTI,MRVC,0.17760342368
1452,IDTI,MSCC,0.196744853997
1453,IDTI,MU,0.205271160669
1454,IDTI,MXIM,0.221386351424
1455,IDTI,NVDA,0.190808609657
1456,IDTI,OCLR,0.18231292517
1457,IDTI,ON,0.228650137741
1458,IDTI,OSIS,0.168496781522
1459,IDTI,OVTI,0.203712750366
1460,IDTI,PLAB,0.173847316704
1461,IDTI,PMCS,0.227762803235
1462,IDTI,POWI,0.193815571507
1463,IDTI,PXLW,0.203670811131
1464,IDTI,QUIK,0.219898247598
1465,IDTI,RMBS,0.219886363636
1466,IDTI,SIGM,0.196199280945
1467,IDTI,SLAB,0.198596201486
1468,IDTI,SMTC,0.228266666667
1469,IDTI,SUNE,0.178554558337
1470,IDTI,SWKS,0.20067643743
1471,IDTI,TSRA,0.15130190007
1472,IDTI,TXN,0.174279690794
1473,IDTI,VIAV,0.161199095023
1474,IDTI,XLNX,0.225439503619
1475,INTC,ADI,0.1928384931
1476,INTC,AFOP,0.147058823529
1477,INTC,ALTR,0.239487516426
1478,INTC,AMAT,0.149652777778
1479,INTC,AMCC,0.25787965616
1480,INTC,AMD,0.268037643778
1481,INTC,AMKR,0.172142857143
1482,INTC,ANAD,0.217589576547
1483,INTC,ATML,0.202893309222
1484,INTC,AXTI,0.207027540361
1485,INTC,BRCM,0.250982763834
1486,INTC,CCMP,0.157100809419
1487,INTC,CEVA,0.196617336152
1488,INTC,CREE,0.215560105294
1489,INTC,CRUS,0.243400058021
1490,INTC,CY,0.262641740729
1491,INTC,DIOD,0.199259508583
1492,INTC,DSPG,0.2370039128
1493,INTC,EMAN,0.209732060363
1494,INTC,EMKR,0.235497408047
