firm,ethnicity,cntry,eth_div,cntry_div
AAOI,"chinese, chinese, english, chinese, korean, chinese, japanese, english, english, english, english, korean, english, english, english, english, english, english, english, english, english, english, english, english","US, US, US, US, US, US, US, US, US, unknown, US, US, US, US, US, US, US, US, US, US, US, US",0.472222222222,0.169421487603
ADI,"english, english, english, english, english, english, english, english, english, english, english, korean, english, english, english, english, english, english, other, english, english, chinese, japanese, english, english, english, english, english, english, indian, indian, english, english, english, english, english, english, english, english, english, japanese, english, english, english, english, european, english, english, english, english, english, english, european, english, english, english, chinese, english, english, english, english, vietnamese, english, english, english, english, english, japanese, indian, english, english, chinese, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, other, english, english, english, english, english, english, english, english, chinese, vietnamese, english, english, english, english, english, english, english, english, english, english, english, english, korean, english, english, english, chinese, english, english, english, european, english, english, english, english, english, russian, chinese, english, european, hispanic, english, other, english, english, english, english, english, english, english, english, english, chinese, english, english, english, english, english, english, english, indian, english, english, other, english, english, english, english, english, english, english, english, english, english, english, english, english, european, english, other, english, hispanic, english, chinese, english, english, european, chinese, japanese, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, other, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, chinese, english, hispanic, korean, russian, english, english, english, english, english, english, english, english, english, english, english, indian, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, indian, english, english, english, vietnamese, european, english, english, english, english, korean, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, indian, english, english, english, english, english, english, english, english, english, european, english, english, english, english, english, english, english, english, english, english, english, european, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, other, english, english, european, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, other, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, other, english, english, english, english, english, other, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, european, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, indian, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, japanese, english, english, english, english, other, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, indian, english, english","US, US, US, US, US, US, IE, US, IE, US, US, US, US, IE, US, US, GB, US, IR, US, IE, US, IE, US, IE, US, US, US, IN, IN, US, US, US, US, US, IE, GB, US, US, US, US, IE, US, US, DK, US, IE, US, US, GB, IE, DK, US, US, IE, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, IE, GB, US, US, US, US, IE, GB, IE, IE, US, US, IE, IL, US, US, US, IE, US, US, US, GB, US, GB, US, US, IE, US, US, GB, GB, US, US, US, US, US, IE, US, US, US, US, US, US, DK, IE, US, US, GB, US, US, US, US, GB, IR, US, US, US, US, US, GB, US, IE, IE, US, US, US, US, US, US, IE, US, US, US, IE, IL, US, IE, US, US, US, US, US, IE, US, US, IE, US, US, US, US, IL, US, US, US, US, US, US, US, US, US, GB, US, US, US, IE, US, IE, US, US, US, US, US, US, IE, GB, US, US, US, US, US, US, IE, US, US, US, US, US, US, IE, US, US, US, US, CA, US, US, US, US, IE, GB, US, IL, US, IE, US, US, US, US, US, US, US, US, US, US, US, IE, CA, US, US, IE, IE, US, IE, IE, US, US, US, US, US, IE, US, IE, US, US, CA, US, IN, US, US, US, IE, US, GB, US, GB, US, US, US, US, US, US, US, US, US, IE, US, US, US, US, US, US, GB, US, US, US, US, DE, US, IE, US, US, unknown, US, US, US, US, GB, US, US, IE, US, US, US, IE, US, IE, US, US, US, US, IN, US, US, US, IE, US, US, US, IE, US, DK, US, US, GB, GB, US, US, US, US, US, US, US, CH, US, US, US, US, US, US, US, US, US, US, IE, GB, US, US, IE, GB, IE, IE, US, IE, GB, IE, US, US, US, US, US, US, US, US, US, GB, IE, US, GB, US, CA, GB, US, US, IE, US, US, US, US, US, US, US, IE, US, US, GB, IL, US, US, DK, US, GB, US, US, GB, IE, IE, GB, US, US, US, GB, US, US, US, US, IL, US, US, US, US, US, US, US, IE, US, US, US, US, IE, US, US, US, US, US, IE, IE, US, US, US, US, US, IE, US, US, US, US, US, US, US, US, US, US, US, US, IE, IE, US, IL, US, US, US, US, US, IL, US, IE, US, US, US, US, US, US, IE, US, US, US, US, IE, IE, US, US, US, CA, IE, US, US, US, US, US, GB, DK, IE, US, US, US, US, IE, US, US, US, US, US, US, US, IE, US, US, US, IN, US, IE, US, IE, US, US, IE, IE, US, US, GB, US, IE, US, US, US, US, US, IE, IE, US, US, US, US, US, US, US, IE, US, JP, US, US, IE, US, IL, US, US, IE, IE, IE, IE, US, US, US, US, IE, US, IE, US, US, US, IE, US, US, US, US, IE, US, US, US, US, US, US, US, US, IE, US, IE, US, IE, US, US, US, US, IE, US, US, US, US, US, IE, US, US, IN, IE, US",0.188901796086,0.455493460166
AFOP,"chinese, japanese, chinese, chinese, chinese, english, hispanic, korean, russian, chinese, english, korean, chinese, european, chinese, english, korean, english, english, chinese, english, chinese, chinese, japanese, chinese, japanese, chinese, korean, chinese, japanese, english, english, korean, chinese, english, english, english, english, english, english, english, english, english, english, english, chinese, english, chinese, english, english, chinese, chinese, chinese","US, US, US, US, TW, TW, US, US, US, US, US, US, US, US, US, US, TW, US, US, unknown, TW, US, US, US, US, US, US, US, US, US, US, US, TW, US, TW, US, US, TW, TW, TW",0.696333214667,0.4225
ALTR,"chinese, english, hispanic, korean, russian, korean, english, english, english, english, chinese, english, english, english, chinese, korean, english, english, english, chinese, chinese, japanese, english, english, english, english, english, english, european, english, indian, chinese, english, english, english, chinese, english, korean, english, english, chinese, chinese, english, english, english, english, english, english, chinese, english, english, english, english, english, chinese, chinese, japanese, korean, english, english, english, english, english, english, english, english, english, english, chinese, japanese, english, vietnamese, english, english, english, english, english, english, chinese, english, english, vietnamese, english, english, english, chinese, chinese, chinese, english, english, english, english, english, english, english, english, english, english, english, english, english, vietnamese, chinese, english, indian, chinese, japanese, english, european, english, indian, english, english, english, english, english, english, english, english, english, english, english, english, english, english, chinese, japanese, indian, english, korean, english, english, english, english, chinese, english, english, english, english, english, english, english, korean, chinese, indian, english, chinese, english, english, english, english, english, english, english, korean, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, chinese, english, english, english, english, chinese, english, english, english, english, english, english, english, chinese, european, english, english, english, english, english, chinese, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english","US, US, CA, CA, US, US, US, US, GB, US, US, CA, US, US, US, US, US, CA, US, US, GB, US, US, US, US, US, US, GB, US, US, US, US, US, MY, CA, GB, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, CA, US, US, US, US, US, US, US, US, US, US, GB, US, US, GB, CA, CA, US, US, CA, US, US, US, US, US, MY, US, US, US, US, US, US, US, GB, US, US, US, US, US, US, US, MY, US, US, GB, US, NL, US, US, US, GB, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, CA, US, US, US, US, US, US, US, US, US, US, US, US, MY, CA, US, US, US, US, US, US, US, CA, US, unknown, US, US, US, US, US, US, US, CA, US, US, US, US, CA, US, US, GB, US, US, US, US, US, US, GB, US, US, US, US, US, US, US, US, US, US, CA, US, US, US, CA, US, GB, US, US, US, US, US, US, US, US, GB, US, GB, US, US, US, GB, CA, US, US, CA, US, US, US, US, GB, GB, GB, US, MY, US, US, US, US, MY, GB, US, US, US, US, US, US, MY, NL, US, US, US, US, US, MY, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, CA, US, US, US, US, US, US, US, US, CA, US, GB, US, CA, US, US, US, US, US, US, US, US, GB, US, US, GB, US, CA, US, US, US, US, US, US, US, US, US, US, CA, US, CA, US, CA, US, CA, US, GB, US, US, CA, US, US, GB, US, US, US, US, US, US, CA, US, CA, GB, CA, US, CA, US, US, US, US, US, US, US",0.282665163909,0.35900591716
AMAT,"english, english, english, chinese, english, chinese, japanese, english, english, vietnamese, european, english, english, korean, korean, english, other, english, english, english, japanese, chinese, english, korean, russian, english, english, english, english, english, english, korean, chinese, english, english, chinese, vietnamese, chinese, english, hispanic, korean, russian, chinese, english, english, indian, english, indian, english, english, chinese, chinese, english, english, english, english, hispanic, english, english, english, english, russian, chinese, english, english, english, other, indian, chinese, vietnamese, english, chinese, chinese, english, indian, english, english, english, english, english, english, english, english, japanese, english, english, english, other, english, other, english, english, chinese, english, english, english, english, chinese, english, chinese, japanese, english, hispanic, english, chinese, chinese, japanese, english, chinese, korean, english, english, chinese, japanese, english, english, chinese, english, korean, english, japanese, chinese, hispanic, korean, english, chinese, indian, english, english, english, english, english, chinese, european, english, chinese, korean, english, chinese, english, chinese, english, english, chinese, chinese, chinese, english, english, chinese, english, english, english, chinese, other, indian, english, english, chinese, japanese, english, english, english, english, english, chinese, japanese, chinese, english, english, english, english, indian, english, japanese, korean, english, english, english, english, english, english, english, european, english, indian, other, english, english, english, english, english, english, english, japanese, russian, european, russian, english, english, english, english, chinese, english, chinese, english, english, english, english, english, english, european, english, english, english, english, english, english, english, hispanic, indian, english, english, english, english, other, english, english, chinese, english, english, japanese, english, english, english, english, english, english, english, english, english, hispanic, english, english, other, english, english, english, english, english, english, english, english, english, european, english, english, english, chinese, japanese, japanese, english, chinese, chinese, japanese, english, english, english, other, japanese, other, chinese, english, english, english, hispanic, english, japanese, english, english, english, english, english, english, english, english, english, chinese, english, english, english, indian, english, english, english, english, english, chinese, hispanic, english, english, english, european, english, english, english, english, english, english, english, english, indian, english, japanese, japanese, other, russian, other, english, other, english, other, english, other, english, english, other, english, english, korean, english, english, english, english, korean, korean, english, english, english, english, english, english, other, english, english, english, english, vietnamese, european, english, english, english, other, english, english, english, english, korean, english, english, english, english, other, other, english, english, european, english, chinese, other, other, english, other, english, english, chinese, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, japanese, english, other, english, other, other, english, english, english, english, english, english, english, other, english, english, chinese, english, english, english, english, english, chinese, english, english, english, english, european, english, european, other, english, hispanic, english, other, english, korean, other, other, english, english, english, korean, korean, english, english, english, english, english, english, other, indian, other, korean, english, english, english, english, indian, european, english, english, english, english, english, english, other, english, english, english, english, english, english, english, chinese, hispanic, korean, english, english, english, other, english, hispanic, english, european, english, english, english, russian, english, english, english, english, indian, english, other, european, korean, japanese, english, english, english, english, english, english, english, english, english, japanese, english, english, english, english, english, other, english, other, english, english, english, european, english, english, english, english, english, english, english, english, english, english, english, english, japanese, chinese, chinese, english, english, other, english, english, japanese, english, japanese, indian, english, chinese, english, japanese, english, english, english, english, european, english, english, english, english, english, english, english, japanese, english, english, english, english, english, english, english, indian, japanese, english, english, english, japanese, english, english, english, english, english, english, english, english, other, english, english, english, english, english, english, english, english, english, english, japanese, english, english, chinese, chinese, japanese, indian, english, english, english, english, english, indian, english, english, korean, english, other, english, chinese, english, english, english, english, english, other, english, english, english, english, english, vietnamese, chinese, english, english, japanese, english, english, english, japanese, chinese, english, english, japanese, english, japanese, english, english, english, english, japanese, english, english, european, english, english, english, english, japanese, english, english, english, english, korean, english, english, english, english, english, english, english, english, english, european, other, other, chinese, english, english, english, chinese, japanese, european, english, english, indian, english, english, english, japanese, english, european, english, korean, english, english, english, english, other, english, chinese, japanese, english, english, english, english, japanese, english, english, english, japanese, english, english, hispanic, indian, vietnamese, english, english, other, english, english, chinese, english, chinese, english, english, english, chinese, english, japanese, english, english, english, english, english, english, english, japanese, english, other, english, english, english, english, english, english, english, english, european, indian, other, english, english, english, english, english, english, european, english, english, english, english, european, english, japanese, english, english, english, english, english, european, english, european, chinese, japanese, english, english, english, english, japanese, english, other, japanese, english, english, english, english, english, korean, english, english, english, english, english, english, english, english, english, english, english, english, english, english, other, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, other, english, european, english, english, english, english, european, english, english, english, english, english, english, english, english, japanese, english, english, european, other, english, other, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, japanese, chinese, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, other, english, european, english, english, english, english, english, english, english, english, english, english, english, english, chinese, english, english, english, english, english, japanese, english, english, english, english, english, english, english, english, english, english, english, english, english, other, english, english, other, english, english, english, english, english, english, english, japanese, english, english, english, english, english, chinese, english, english, english, english, english, english, english, english, english, european, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, japanese, english, english, english, english, english, english, english, english, korean, english, english, english, other, english, english, english, english, korean, english, english, english, english, english, english, english, english, english, english, chinese, english, english, english, english, english, english, other, japanese, other, japanese, english, english, japanese, english, english, english, english, chinese, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, european, english, english, english, english, english, english, english, other, other, english, other, english, other, english, english, english, other, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, other, english, english, english, english, other, english, english, european, english, other, english, english, english, english, english, english, english, english, english, english, english, other, other, english, other, english, english, english, english, english, english, english, english, other, english, english, english, english, japanese, english, english, english, japanese, english, other, english, english, english, english, english, english, english, english, english, english, english, english, japanese, english, other, english, english, other, other, english, english, english, english, english, other, english, english, english, english, english, english, english, english, english, english, english, english, english, english, other, english, other, english, other, english, english, other, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, european, english, english, english, english, english, english, other, english, english, english, english, english, english, english, english, english, other, english, english, english, english, english, english, european, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, other, english, english, english, english, english, other, english, english, english, english, english, english, english, english, english, english, english, chinese, english, english, english, japanese, english, japanese, english, english, english, english, english, english, english, chinese, english, english, english, english, english, english, english, english, english, english, other, english, english, english, japanese, english, english, japanese, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, other, english, english, english, english, japanese, english, english, english, english, other, english, english, english, english, english, chinese, english, english, english, english, english, english, english, other, english, english, english, english, english, english, english, english, other, english, english, english, english, english, english, english, english, english, english, english, english, japanese, japanese, english, japanese, english, english, english, english, english, english, english, english, english, english, english, english, japanese, english, english, english, english, english, english, english, english, english, english, english, english, other, other, english, english, english, english, english, english, european, english, english, english, english, english, english, chinese, english, english, english, english, japanese, english, european, english, english, english, english, english, english, english, chinese, english, english, other, english, english, japanese, english, english, english, english, english, english, english, english, english, english, english, english, english, english, japanese, english, english, english, english, european, english, english, english, japanese, english, english, english, english, english, english, english, japanese, english, other, english, english, english, english, chinese, english, english, english, english, english, english, english, english, english, other, english, english, english, english, english, japanese, english, english, english, english, english, english, english, english, english, english, english, english, european, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, japanese, english, english, english, english, english, english, english, english, chinese, japanese, english, english, english, english, english, other, english, english, japanese, english, english, english, european, european, english, english, english, english, japanese, english, english, english, other, english, english, english, english, english, english, english, japanese, other, english, english, english, english, english, english, english, english, english, english, english, english, english, other, english, english, english, english, english, english, english, japanese, english, english, english, english, other, english, english, english, english, english, english, english, english, other, english, european, english, english, other, english, english, japanese, english, english, other, english, english, english, english, english, english, english, english, english, english, english, other, english, english, english, other, european, english, english, english, english, english, other, english, english, other, other, english, english, english, english, english, english, english, english, english, english, european, english, english, english, english, english, english, english, english, other, english, english, english, english, english, english, european, english, english, english, other, english, english, english, english, chinese, english, english, european, english, japanese, english, english, english, english, english, english, english, english, japanese, english, english, english, english, english, english, english, english, english, japanese, chinese, english, english, english, english, english, english, other, english, japanese, english, other, english, english, chinese, english, english, english, english, english, japanese, english, english, english, european, english, english, japanese, english, english, english, english, english, english, other, other, english, english, european, chinese, english, english, english, english, english, chinese, european, other, english, other, english, english, english, english, english, japanese, english, english, english, english, english, english, english, english, english, japanese, english, english, english, other, european, english, english, english, english, english, english, english, other, english, english, english, european, english, english, english, english, english, english, english, english, english, english, english, european, other, english, english, other, english, japanese, english, english, english, english, other, english, english, english, other, english, english, english, english, other, english, english, english, english, other, english, english, english, english, english, english, english, other, english, english, english, other, english, english, english, japanese, other, english, other, other, english, english, english, english, english, english, english, english, english, english, other, english, english, english, english, english, english, chinese, english, english, english, japanese, english, english, english, english, chinese, english, english, other, english, other, english, japanese, english, english, english, english, other, english, english, english, english, english, chinese, english, english, other, english, english, other, english, english, english, japanese, english, english, english, european, english, english, japanese, english, japanese, english, english, english, english, chinese, english, english, english, english, english, english, english, english, english, english, english, english, english, english, chinese, english, english, english, english, english, english, english, english, japanese, english, english, english, european, english, english, european, english, chinese, english, english, japanese, english, english, english, japanese, english, english, english, english, english, english, english, english, english, english, english, english, japanese, other, english, english, other, english, english, chinese, english, european, english, english, english, english, english, english, english, english, english, english, english, english, english, european, english, other, english, english, english, english, english, english, english, other, european, english, english, japanese, chinese, english, english, chinese, english, english, english, english, english, english, english, english, english, english, english, english, english, english, japanese, japanese, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, chinese, english, english, english","US, US, US, US, US, US, US, US, US, DE, US, US, US, US, US, IL, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, IL, US, US, US, US, US, TW, US, US, US, US, US, US, US, US, GB, US, JP, US, US, US, IL, GB, IL, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, JP, TW, US, US, US, US, US, US, US, US, US, DE, US, US, US, US, US, US, US, US, US, US, US, GB, US, US, US, US, US, TW, IL, US, US, US, US, US, US, US, US, US, US, TW, US, US, US, US, US, US, JP, US, US, US, US, US, US, US, US, FR, US, US, IL, US, US, US, US, US, US, US, JP, US, FR, US, US, US, US, US, US, US, TW, US, US, US, US, US, US, DE, US, US, US, US, US, US, US, US, US, US, US, US, US, IL, US, US, US, GB, GB, JP, US, US, US, US, US, US, US, US, US, US, US, US, IL, US, US, US, US, US, US, US, US, US, CH, US, US, US, US, US, US, TW, US, US, US, US, IL, JP, IL, US, US, US, US, US, US, JP, US, US, GB, US, US, US, US, US, US, TW, US, US, US, US, US, US, US, US, US, US, US, US, US, US, FR, US, US, US, US, GB, US, US, US, US, US, JP, JP, IL, IL, IL, US, IL, US, IL, US, IL, US, US, IL, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, IL, US, US, US, US, US, FR, US, US, US, IL, US, US, US, US, US, US, US, US, US, IL, IL, US, GB, FR, US, US, IL, IL, US, IL, US, US, US, US, US, US, US, US, US, US, US, GB, US, US, US, US, US, US, US, US, US, JP, US, IL, US, IL, IL, US, US, US, US, US, US, US, IL, US, US, US, US, US, US, US, US, US, US, US, US, US, NL, US, IL, IL, US, US, US, IL, US, US, IL, IL, US, US, US, US, US, US, US, US, US, US, US, IL, US, IL, US, US, US, US, US, SG, DE, TW, US, US, US, US, US, IL, US, GB, US, US, US, US, US, US, US, US, US, IL, US, US, US, FR, US, US, US, US, US, US, US, US, US, US, IL, DE, US, JP, US, US, US, US, US, US, US, GB, US, JP, US, US, US, US, GB, IL, US, IL, US, US, US, NL, US, US, US, US, US, US, US, US, US, US, US, US, US, TW, US, US, US, IL, US, US, JP, US, JP, US, US, TW, US, JP, US, US, US, US, DE, US, US, US, US, US, US, US, JP, US, US, US, US, US, US, US, US, JP, US, US, US, US, US, US, US, US, US, US, US, US, IL, US, US, US, US, US, US, GB, US, US, US, JP, US, US, US, TW, IN, US, US, US, US, US, US, US, US, KR, US, IL, US, US, US, US, US, US, US, IL, US, US, US, US, US, US, US, US, US, JP, US, US, US, JP, US, US, US, JP, US, JP, US, GB, US, US, US, US, US, DE, US, US, US, US, JP, US, US, US, US, US, US, US, US, US, US, US, US, US, GB, US, IL, IL, US, US, US, US, JP, BE, US, US, US, US, US, US, JP, US, DE, US, US, US, US, US, US, IL, US, TW, US, US, US, US, US, US, US, US, JP, US, US, US, US, US, US, IL, US, US, US, US, US, US, US, US, US, US, JP, US, US, US, US, US, US, US, JP, US, IL, US, US, US, US, US, US, US, US, US, IL, US, US, US, US, US, US, US, US, US, US, US, FR, US, JP, US, US, US, US, US, DE, US, FR, TW, US, US, US, US, JP, US, IL, GB, US, US, US, GB, US, unknown, US, US, US, US, US, US, US, US, US, US, US, US, US, US, IL, US, US, US, US, US, US, CA, US, US, US, US, US, US, US, US, US, US, US, GB, US, US, US, US, US, US, US, US, US, US, US, US, US, IL, US, FR, US, US, US, US, FR, US, US, US, US, US, US, US, GB, JP, US, US, ZA, IL, GB, IL, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, JP, TW, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, IL, US, FR, US, US, US, US, US, US, US, US, US, US, US, US, TW, US, US, US, US, US, JP, US, US, US, US, US, US, US, US, US, US, US, US, US, IL, US, US, IL, US, US, US, US, US, US, US, JP, US, US, US, US, US, TW, US, US, US, US, US, US, US, US, US, DE, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, GB, US, JP, US, US, US, US, US, US, US, US, KR, US, US, US, IL, US, US, US, US, KR, GB, US, US, US, US, US, US, US, US, US, TW, US, US, US, US, US, US, IL, JP, IL, JP, US, US, JP, US, US, US, US, TW, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, FR, US, US, US, US, US, US, US, IL, IL, US, IL, US, IL, US, US, US, IL, US, US, US, US, US, US, US, US, US, US, US, US, US, US, GB, IL, US, US, US, US, IL, US, US, FR, US, IL, US, US, US, US, US, US, US, US, US, US, US, IL, IL, US, IL, US, GB, US, US, US, US, US, US, IL, US, US, US, US, JP, US, US, US, JP, US, IL, US, US, US, US, US, US, US, US, US, US, US, US, JP, US, IL, US, US, IL, IL, US, US, US, US, US, IL, US, US, US, US, US, GB, US, US, US, US, US, US, US, US, IL, US, IL, US, IL, US, US, IL, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, DE, US, US, US, US, US, US, IL, US, US, US, US, US, US, US, US, US, IL, US, US, US, US, US, US, DE, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, IL, US, US, US, US, US, IL, US, US, US, US, US, US, US, US, US, US, US, TW, US, US, US, JP, US, JP, US, US, US, US, US, US, US, TW, US, US, US, US, US, US, US, US, US, US, IL, US, US, US, JP, US, US, JP, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, IL, US, US, US, US, JP, US, US, US, GB, IL, US, US, US, US, US, TW, US, US, US, US, US, US, US, IL, US, US, US, US, US, US, US, GB, IL, US, US, US, US, US, US, US, US, US, US, US, US, JP, JP, US, JP, US, US, US, US, US, US, US, US, US, US, US, US, JP, US, US, US, US, US, US, US, US, US, US, US, US, IL, IL, US, US, US, US, US, US, BE, US, US, US, US, US, US, TW, US, US, US, US, JP, US, DE, US, US, US, US, US, US, US, TW, US, GB, IL, US, US, JP, US, US, US, US, US, US, US, US, US, US, US, US, US, US, JP, US, US, US, US, DE, US, US, US, JP, US, US, US, US, US, US, US, JP, US, IL, US, US, US, US, TW, US, US, US, US, US, US, US, US, US, IL, US, US, US, US, GB, JP, US, US, US, US, US, US, US, US, US, US, US, US, DE, US, US, US, US, GB, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, GB, US, US, US, US, JP, US, US, US, US, US, US, US, US, TW, JP, US, US, US, US, US, IL, US, US, JP, US, US, US, FR, DE, US, US, US, GB, JP, US, GB, US, IL, US, US, US, US, US, US, US, JP, IL, US, US, US, US, US, US, US, US, US, GB, US, US, US, IL, US, US, US, US, US, US, US, JP, US, US, US, US, IL, US, US, US, US, US, US, US, US, IL, GB, DE, US, US, IL, US, US, JP, US, US, IL, US, US, US, US, US, US, US, US, US, US, US, IL, US, US, US, IL, DE, US, US, US, US, US, IL, US, US, SG, IL, US, US, US, GB, US, US, US, US, US, US, DE, US, US, US, US, US, US, US, US, IL, US, US, US, US, US, US, DE, US, US, US, IL, US, US, US, US, TW, US, US, DE, US, JP, US, US, US, US, US, US, US, US, JP, US, US, US, US, US, GB, US, US, US, JP, TW, US, US, US, US, US, US, IL, US, JP, US, IL, US, US, TW, US, US, US, US, US, JP, US, US, US, DE, US, US, JP, US, US, US, US, US, US, IL, IL, US, US, BE, TW, US, US, US, US, US, TW, FR, IL, US, IL, US, US, US, US, US, JP, US, US, US, US, US, US, US, US, US, JP, US, US, US, IL, FR, US, US, US, US, US, US, US, IL, US, US, US, DE, US, GB, US, US, US, US, US, US, US, US, US, FR, IL, US, GB, IL, US, JP, US, US, GB, US, SG, US, US, US, IL, US, US, US, US, IL, US, US, US, US, SG, US, US, US, US, US, US, US, IL, GB, US, US, IL, US, US, US, JP, IL, US, SG, IL, US, US, US, US, US, US, US, US, US, US, IL, US, US, US, US, US, US, TW, US, US, US, JP, US, US, US, US, TW, US, US, IL, US, IL, US, JP, US, US, US, US, IL, US, US, US, US, US, TW, US, US, IL, US, US, SG, US, US, US, JP, US, US, US, FR, US, US, JP, GB, JP, US, US, US, US, TW, US, US, US, US, US, GB, US, US, US, US, US, US, US, US, TW, US, US, US, US, US, US, US, US, JP, US, US, US, DE, US, US, DE, US, TW, US, US, JP, US, US, US, JP, US, US, US, US, US, US, US, US, US, US, US, US, JP, IL, US, US, SG, US, US, CN, US, FR, US, US, US, US, US, US, US, US, US, US, US, US, US, DE, US, IL, US, US, US, US, US, US, US, IL, DE, US, US, JP, TW, US, US, TW, US, US, US, US, US, US, US, US, US, US, US, US, US, US, JP, JP, US, US, US, US, US, US, US, US, US, US, US, US, GB, US, US, US, US, TW, US, US, US",0.396177562442,0.330777824316
AMCC,"english, english, english, english, european, hispanic, english, english, english, english, english, english, english, english, english, vietnamese, english, english, english, chinese, english, english, english, chinese, english, english, english, english, english, english, chinese, chinese, english, english, english, english, russian, english, english, english, english, chinese, japanese, english, indian, english, english, english, english, english, chinese, english, english, english, english, english, english, english, english, english, korean, english, english, english, english, english, english, english, english, english, english, english, english, english, english, other, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english, english","US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, unknown, US, US, US, US, US, US, US, US, US, US, US, US, US, US, IL, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US",0.26349852071,0.0582295853348
